time,t2m,skt,sp,cvh,siconc,number,latitude,longitude,expver,ssr,t2m_c,skt_c
2010-02-01 00:00:00,236.78905,235.63617,69384.875,0.0,,0,-90.0,335.25,0001,,-36.360947,-37.513824
2010-02-01 06:00:00,,,,,,0,-90.0,335.25,,2983936.0,,
2010-03-01 00:00:00,226.94075,227.62755,68920.14,0.0,,0,-90.0,335.25,0001,,-46.209244,-45.522446
2010-03-01 06:00:00,,,,,,0,-90.0,335.25,,441197.2,,
2010-04-01 00:00:00,214.8255,215.04578,68491.56,0.0,,0,-90.0,335.25,0001,,-58.324493,-58.104218
2010-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2010-05-01 00:00:00,224.0492,223.98795,68571.03,0.0,,0,-90.0,335.25,0001,,-49.1008,-49.16205
2010-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2010-06-01 00:00:00,217.9353,217.99043,68061.63,0.0,,0,-90.0,335.25,0001,,-55.21469,-55.15956
2010-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2010-07-01 00:00:00,217.60828,217.77959,67299.06,0.0,,0,-90.0,335.25,0001,,-55.541718,-55.370407
2010-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2010-08-01 00:00:00,218.99292,219.12486,67869.72,0.0,,0,-90.0,335.25,0001,,-54.157074,-54.02513
2010-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2010-09-01 00:00:00,215.89777,215.78091,68023.625,0.0,,0,-90.0,335.25,0001,,-57.252228,-57.36908
2010-09-01 06:00:00,,,,,,0,-90.0,335.25,,68787.94,,
2010-10-01 00:00:00,227.17761,227.26173,68208.0,0.0,,0,-90.0,335.25,0001,,-45.97238,-45.88826
2010-10-01 06:00:00,,,,,,0,-90.0,335.25,,1822208.0,,
2010-11-01 00:00:00,237.07822,235.37463,68391.2,0.0,,0,-90.0,335.25,0001,,-36.071777,-37.77536
2010-11-01 06:00:00,,,,,,0,-90.0,335.25,,4820992.0,,
2010-12-01 00:00:00,246.99896,243.81758,69691.16,0.0,,0,-90.0,335.25,0001,,-26.151031,-29.332413
2010-12-01 06:00:00,,,,,,0,-90.0,335.25,,6170112.0,,
2011-01-01 00:00:00,247.34093,243.80809,69506.53,0.0,,0,-90.0,335.25,0001,,-25.809067,-29.341904
2011-01-01 06:00:00,,,,,,0,-90.0,335.25,,5558784.0,,
2011-02-01 00:00:00,237.65564,236.14232,69103.58,0.0,,0,-90.0,335.25,0001,,-35.494354,-37.007675
2011-02-01 06:00:00,,,,,,0,-90.0,335.25,,3067904.0,,
2011-03-01 00:00:00,221.51285,221.5771,68821.875,0.0,,0,-90.0,335.25,0001,,-51.637146,-51.57289
2011-03-01 06:00:00,,,,,,0,-90.0,335.25,,491073.8,,
2011-04-01 00:00:00,219.36354,219.7263,68786.06,0.0,,0,-90.0,335.25,0001,,-53.786453,-53.42369
2011-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2011-05-01 00:00:00,215.14119,215.28677,68243.22,0.0,,0,-90.0,335.25,0001,,-58.008804,-57.86322
2011-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2011-06-01 00:00:00,216.20908,215.93745,68832.336,0.0,,0,-90.0,335.25,0001,,-56.940918,-57.21254
2011-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2011-07-01 00:00:00,218.72832,219.16043,69052.3,0.0,,0,-90.0,335.25,0001,,-54.421677,-53.989563
2011-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2011-08-01 00:00:00,219.96945,219.13747,69165.39,0.0,,0,-90.0,335.25,0001,,-53.180542,-54.012527
2011-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2011-09-01 00:00:00,217.58655,217.25218,68364.19,0.0,,0,-90.0,335.25,0001,,-55.563446,-55.89781
2011-09-01 06:00:00,,,,,,0,-90.0,335.25,,53271.46,,
2011-10-01 00:00:00,227.30516,226.76434,68575.516,0.0,,0,-90.0,335.25,0001,,-45.844833,-46.38565
2011-10-01 06:00:00,,,,,,0,-90.0,335.25,,1890816.0,,
2011-11-01 00:00:00,239.95163,237.49664,69482.34,0.0,,0,-90.0,335.25,0001,,-33.198364,-35.65335
2011-11-01 06:00:00,,,,,,0,-90.0,335.25,,5022720.0,,
2011-12-01 00:00:00,246.15306,243.1594,68672.22,0.0,,0,-90.0,335.25,0001,,-26.996933,-29.9906
2011-12-01 06:00:00,,,,,,0,-90.0,335.25,,6152704.0,,
2012-01-01 00:00:00,244.61746,240.97498,68547.25,0.0,,0,-90.0,335.25,0001,,-28.532532,-32.17502
2012-01-01 06:00:00,,,,,,0,-90.0,335.25,,5666816.0,,
2012-02-01 00:00:00,234.60477,233.73799,69004.44,0.0,,0,-90.0,335.25,0001,,-38.545227,-39.412003
2012-02-01 06:00:00,,,,,,0,-90.0,335.25,,3061760.0,,
2012-03-01 00:00:00,225.3374,226.23195,68705.41,0.0,,0,-90.0,335.25,0001,,-47.81259,-46.918045
2012-03-01 06:00:00,,,,,,0,-90.0,335.25,,383103.5,,
2012-04-01 00:00:00,217.01431,217.38564,68351.52,0.0,,0,-90.0,335.25,0001,,-56.13568,-55.76436
2012-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2012-05-01 00:00:00,217.9327,218.32509,68482.83,0.0,,0,-90.0,335.25,0001,,-55.2173,-54.824905
2012-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2012-06-01 00:00:00,220.1266,219.81885,68692.64,0.0,,0,-90.0,335.25,0001,,-53.02339,-53.331146
2012-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2012-07-01 00:00:00,216.70741,216.9456,68070.12,0.0,,0,-90.0,335.25,0001,,-56.44258,-56.20439
2012-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2012-08-01 00:00:00,214.01056,213.82426,68086.41,0.0,,0,-90.0,335.25,0001,,-59.139435,-59.32573
2012-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2012-09-01 00:00:00,216.08043,216.46516,68185.39,0.0,,0,-90.0,335.25,0001,,-57.069565,-56.68483
2012-09-01 06:00:00,,,,,,0,-90.0,335.25,,68473.56,,
2012-10-01 00:00:00,224.91623,224.76651,68204.77,0.0,,0,-90.0,335.25,0001,,-48.233765,-48.383484
2012-10-01 06:00:00,,,,,,0,-90.0,335.25,,2035712.0,,
2012-11-01 00:00:00,238.71118,236.84605,69248.016,0.0,,0,-90.0,335.25,0001,,-34.438812,-36.30394
2012-11-01 06:00:00,,,,,,0,-90.0,335.25,,4972032.0,,
2012-12-01 00:00:00,247.71239,244.42503,69455.08,0.0,,0,-90.0,335.25,0001,,-25.437607,-28.72496
2012-12-01 06:00:00,,,,,,0,-90.0,335.25,,6237696.0,,
2013-01-01 00:00:00,246.17334,243.05182,69321.92,0.0,,0,-90.0,335.25,0001,,-26.976654,-30.098175
2013-01-01 06:00:00,,,,,,0,-90.0,335.25,,5533696.0,,
2013-02-01 00:00:00,231.81367,231.266,68433.914,0.0,,0,-90.0,335.25,0001,,-41.33632,-41.883987
2013-02-01 06:00:00,,,,,,0,-90.0,335.25,,3081216.0,,
2013-03-01 00:00:00,225.10669,224.98152,68309.91,0.0,,0,-90.0,335.25,0001,,-48.043304,-48.168472
2013-03-01 06:00:00,,,,,,0,-90.0,335.25,,425472.2,,
2013-04-01 00:00:00,221.22093,221.93211,68281.445,0.0,,0,-90.0,335.25,0001,,-51.92906,-51.21788
2013-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2013-05-01 00:00:00,214.19177,213.95462,68233.99,0.0,,0,-90.0,335.25,0001,,-58.95822,-59.195374
2013-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2013-06-01 00:00:00,225.24463,225.00456,69085.28,0.0,,0,-90.0,335.25,0001,,-47.905365,-48.14543
2013-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2013-07-01 00:00:00,220.03488,220.19637,68086.266,0.0,,0,-90.0,335.25,0001,,-53.115112,-52.95363
2013-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2013-08-01 00:00:00,223.35269,223.26369,68990.0,0.0,,0,-90.0,335.25,0001,,-49.797302,-49.886307
2013-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2013-09-01 00:00:00,224.64194,223.8443,69129.08,0.0,,0,-90.0,335.25,0001,,-48.508057,-49.305695
2013-09-01 06:00:00,,,,,,0,-90.0,335.25,,73704.875,,
2013-10-01 00:00:00,224.89244,223.5382,68614.414,0.0,,0,-90.0,335.25,0001,,-48.257553,-49.6118
2013-10-01 06:00:00,,,,,,0,-90.0,335.25,,2102272.0,,
2013-11-01 00:00:00,239.82536,238.05188,68733.89,0.0,,0,-90.0,335.25,0001,,-33.32463,-35.098114
2013-11-01 06:00:00,,,,,,0,-90.0,335.25,,4816384.0,,
2013-12-01 00:00:00,246.89424,243.15208,69016.9,0.0,,0,-90.0,335.25,0001,,-26.255753,-29.99791
2013-12-01 06:00:00,,,,,,0,-90.0,335.25,,6350848.0,,
2014-01-01 00:00:00,246.01352,242.25089,69508.53,0.0,,0,-90.0,335.25,0001,,-27.136475,-30.899109
2014-01-01 06:00:00,,,,,,0,-90.0,335.25,,5665792.0,,
2014-02-01 00:00:00,231.77776,230.54634,68763.53,0.0,,0,-90.0,335.25,0001,,-41.37224,-42.603653
2014-02-01 06:00:00,,,,,,0,-90.0,335.25,,3222528.0,,
2014-03-01 00:00:00,221.38911,221.4885,68389.86,0.0,,0,-90.0,335.25,0001,,-51.76088,-51.6615
2014-03-01 06:00:00,,,,,,0,-90.0,335.25,,461745.5,,
2014-04-01 00:00:00,223.54634,224.20566,68343.734,0.0,,0,-90.0,335.25,0001,,-49.603653,-48.944336
2014-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2014-05-01 00:00:00,222.66335,222.65955,69162.14,0.0,,0,-90.0,335.25,0001,,-50.48665,-50.490448
2014-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2014-06-01 00:00:00,222.46408,222.66751,68579.36,0.0,,0,-90.0,335.25,0001,,-50.685913,-50.482483
2014-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2014-07-01 00:00:00,216.65047,217.10283,67861.945,0.0,,0,-90.0,335.25,0001,,-56.499527,-56.047165
2014-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2014-08-01 00:00:00,217.61714,216.9905,68305.7,0.0,,0,-90.0,335.25,0001,,-55.532852,-56.1595
2014-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2014-09-01 00:00:00,219.27847,219.09105,69069.125,0.0,,0,-90.0,335.25,0001,,-53.87152,-54.058945
2014-09-01 06:00:00,,,,,,0,-90.0,335.25,,60142.074,,
2014-10-01 00:00:00,224.69005,224.2718,68247.766,0.0,,0,-90.0,335.25,0001,,-48.459946,-48.87819
2014-10-01 06:00:00,,,,,,0,-90.0,335.25,,1976320.0,,
2014-11-01 00:00:00,236.81526,234.07214,68681.32,0.0,,0,-90.0,335.25,0001,,-36.334732,-39.07785
2014-11-01 06:00:00,,,,,,0,-90.0,335.25,,5118464.0,,
2014-12-01 00:00:00,246.22072,242.83722,68805.945,0.0,,0,-90.0,335.25,0001,,-26.929276,-30.312775
2014-12-01 06:00:00,,,,,,0,-90.0,335.25,,6258176.0,,
2015-01-01 00:00:00,244.09088,241.66368,69211.734,0.0,,0,-90.0,335.25,0001,,-29.059113,-31.486313
2015-01-01 06:00:00,,,,,,0,-90.0,335.25,,5586944.0,,
2015-02-01 00:00:00,233.52406,233.09494,68678.05,0.0,,0,-90.0,335.25,0001,,-39.62593,-40.055054
2015-02-01 06:00:00,,,,,,0,-90.0,335.25,,3098624.0,,
2015-03-01 00:00:00,225.29492,224.62283,68273.33,0.0,,0,-90.0,335.25,0001,,-47.855072,-48.52716
2015-03-01 06:00:00,,,,,,0,-90.0,335.25,,453091.2,,
2015-04-01 00:00:00,224.3322,222.99153,68080.375,0.0,,0,-90.0,335.25,0001,,-48.817795,-50.158463
2015-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2015-05-01 00:00:00,220.10445,219.43056,68235.44,0.0,,0,-90.0,335.25,0001,,-53.045547,-53.719437
2015-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2015-06-01 00:00:00,220.62482,219.53127,68426.25,0.0,,0,-90.0,335.25,0001,,-52.525177,-53.61873
2015-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2015-07-01 00:00:00,215.14941,214.38405,67570.66,0.0,,0,-90.0,335.25,0001,,-58.00058,-58.765945
2015-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2015-08-01 00:00:00,217.44688,216.05675,67707.64,0.0,,0,-90.0,335.25,0001,,-55.70311,-57.093246
2015-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2015-09-01 00:00:00,217.80937,217.5144,67556.36,0.0,,0,-90.0,335.25,0001,,-55.340622,-55.63559
2015-09-01 06:00:00,,,,,,0,-90.0,335.25,,53862.695,,
2015-10-01 00:00:00,228.98734,229.0903,68646.17,0.0,,0,-90.0,335.25,0001,,-44.16266,-44.059692
2015-10-01 06:00:00,,,,,,0,-90.0,335.25,,1826304.0,,
2015-11-01 00:00:00,239.214,238.68016,68634.25,0.0,,0,-90.0,335.25,0001,,-33.93599,-34.469833
2015-11-01 06:00:00,,,,,,0,-90.0,335.25,,4463104.0,,
2015-12-01 00:00:00,245.57275,243.51833,69197.63,0.0,,0,-90.0,335.25,0001,,-27.57724,-29.631668
2015-12-01 06:00:00,,,,,,0,-90.0,335.25,,6198784.0,,
2016-01-01 00:00:00,243.3559,240.83234,68781.016,0.0,,0,-90.0,335.25,0001,,-29.794098,-32.317657
2016-01-01 06:00:00,,,,,,0,-90.0,335.25,,5692416.0,,
2016-02-01 00:00:00,233.36655,232.60214,68929.99,0.0,,0,-90.0,335.25,0001,,-39.783447,-40.54785
2016-02-01 06:00:00,,,,,,0,-90.0,335.25,,3116032.0,,
2016-03-01 00:00:00,222.87155,222.63611,68063.13,0.0,,0,-90.0,335.25,0001,,-50.278442,-50.513885
2016-03-01 06:00:00,,,,,,0,-90.0,335.25,,438958.7,,
2016-04-01 00:00:00,223.28545,223.22012,68260.53,0.0,,0,-90.0,335.25,0001,,-49.864548,-49.92987
2016-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2016-05-01 00:00:00,219.94609,219.48354,68436.94,0.0,,0,-90.0,335.25,0001,,-53.203903,-53.66646
2016-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2016-06-01 00:00:00,221.55193,221.58914,67811.81,0.0,,0,-90.0,335.25,0001,,-51.59807,-51.560852
2016-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2016-07-01 00:00:00,215.7128,214.74803,67970.14,0.0,,0,-90.0,335.25,0001,,-57.437195,-58.401962
2016-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2016-08-01 00:00:00,220.63948,219.41924,68841.39,0.0,,0,-90.0,335.25,0001,,-52.510513,-53.73076
2016-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2016-09-01 00:00:00,217.66545,217.44395,67632.3,0.0,,0,-90.0,335.25,0001,,-55.484543,-55.70604
2016-09-01 06:00:00,,,,,,0,-90.0,335.25,,82254.81,,
2016-10-01 00:00:00,225.0075,224.65996,68192.55,0.0,,0,-90.0,335.25,0001,,-48.142487,-48.490036
2016-10-01 06:00:00,,,,,,0,-90.0,335.25,,2057728.0,,
2016-11-01 00:00:00,239.89183,238.7553,69402.47,0.0,,0,-90.0,335.25,0001,,-33.258163,-34.3947
2016-11-01 06:00:00,,,,,,0,-90.0,335.25,,4743168.0,,
2016-12-01 00:00:00,247.42653,244.62947,69601.44,0.0,,0,-90.0,335.25,0001,,-25.723465,-28.520523
2016-12-01 06:00:00,,,,,,0,-90.0,335.25,,6190080.0,,
2017-01-01 00:00:00,245.95789,243.85724,69796.47,0.0,,0,-90.0,335.25,0001,,-27.192108,-29.292755
2017-01-01 06:00:00,,,,,,0,-90.0,335.25,,5395456.0,,
2017-02-01 00:00:00,236.22559,235.42697,69181.47,0.0,,0,-90.0,335.25,0001,,-36.924408,-37.723022
2017-02-01 06:00:00,,,,,,0,-90.0,335.25,,3002880.0,,
2017-03-01 00:00:00,225.64879,225.72862,68920.92,0.0,,0,-90.0,335.25,0001,,-47.501205,-47.42137
2017-03-01 06:00:00,,,,,,0,-90.0,335.25,,457937.56,,
2017-04-01 00:00:00,220.58994,220.1597,68437.21,0.0,,0,-90.0,335.25,0001,,-52.56006,-52.990295
2017-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2017-05-01 00:00:00,220.9925,220.31638,68496.695,0.0,,0,-90.0,335.25,0001,,-52.1575,-52.83362
2017-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2017-06-01 00:00:00,220.44824,220.01683,68406.375,0.0,,0,-90.0,335.25,0001,,-52.70175,-53.133163
2017-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2017-07-01 00:00:00,218.73235,217.61612,68076.33,0.0,,0,-90.0,335.25,0001,,-54.41765,-55.533875
2017-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2017-08-01 00:00:00,217.37576,216.10501,67899.11,0.0,,0,-90.0,335.25,0001,,-55.77423,-57.044983
2017-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2017-09-01 00:00:00,220.01347,218.71121,67845.69,0.0,,0,-90.0,335.25,0001,,-53.13652,-54.43878
2017-09-01 06:00:00,,,,,,0,-90.0,335.25,,54839.703,,
2017-10-01 00:00:00,229.3586,229.013,68974.66,0.0,,0,-90.0,335.25,0001,,-43.791397,-44.136993
2017-10-01 06:00:00,,,,,,0,-90.0,335.25,,1931264.0,,
2017-11-01 00:00:00,237.68674,237.08133,68582.6,0.0,,0,-90.0,335.25,0001,,-35.463257,-36.068665
2017-11-01 06:00:00,,,,,,0,-90.0,335.25,,4659200.0,,
2017-12-01 00:00:00,244.00105,242.01842,69037.664,0.0,,0,-90.0,335.25,0001,,-29.148941,-31.131577
2017-12-01 06:00:00,,,,,,0,-90.0,335.25,,6370304.0,,
2018-01-01 00:00:00,245.83896,244.30055,69167.5,0.0,,0,-90.0,335.25,0001,,-27.311035,-28.849442
2018-01-01 06:00:00,,,,,,0,-90.0,335.25,,5480960.0,,
2018-02-01 00:00:00,234.85994,233.92163,68536.336,0.0,,0,-90.0,335.25,0001,,-38.290054,-39.228363
2018-02-01 06:00:00,,,,,,0,-90.0,335.25,,3152384.0,,
2018-03-01 00:00:00,227.51448,226.51822,69108.39,0.0,,0,-90.0,335.25,0001,,-45.635513,-46.631775
2018-03-01 06:00:00,,,,,,0,-90.0,335.25,,428306.0,,
2018-04-01 00:00:00,220.57568,219.2656,68792.875,0.0,,0,-90.0,335.25,0001,,-52.57431,-53.8844
2018-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2018-05-01 00:00:00,226.69135,225.81183,68662.805,0.0,,0,-90.0,335.25,0001,,-46.45865,-47.338165
2018-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2018-06-01 00:00:00,227.82964,227.25641,68987.39,0.0,,0,-90.0,335.25,0001,,-45.32036,-45.893585
2018-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2018-07-01 00:00:00,218.93541,217.20216,68180.33,0.0,,0,-90.0,335.25,0001,,-54.214584,-55.94783
2018-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2018-08-01 00:00:00,220.5734,219.1656,68884.22,0.0,,0,-90.0,335.25,0001,,-52.5766,-53.98439
2018-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2018-09-01 00:00:00,216.25812,214.4927,67673.42,0.0,,0,-90.0,335.25,0001,,-56.891876,-58.657288
2018-09-01 06:00:00,,,,,,0,-90.0,335.25,,55046.395,,
2018-10-01 00:00:00,229.9871,229.87776,68460.94,0.0,,0,-90.0,335.25,0001,,-43.162888,-43.272232
2018-10-01 06:00:00,,,,,,0,-90.0,335.25,,1831936.0,,
2018-11-01 00:00:00,236.23831,235.72026,68552.06,0.0,,0,-90.0,335.25,0001,,-36.911682,-37.429733
2018-11-01 06:00:00,,,,,,0,-90.0,335.25,,4737536.0,,
2018-12-01 00:00:00,249.32628,247.83038,69401.56,0.0,,0,-90.0,335.25,0001,,-23.823715,-25.31961
2018-12-01 06:00:00,,,,,,0,-90.0,335.25,,5970944.0,,
2019-01-01 00:00:00,245.64404,243.86624,68965.05,0.0,,0,-90.0,335.25,0001,,-27.50595,-29.283752
2019-01-01 06:00:00,,,,,,0,-90.0,335.25,,5414400.0,,
2019-02-01 00:00:00,238.14096,237.11519,69293.93,0.0,,0,-90.0,335.25,0001,,-35.009033,-36.034805
2019-02-01 06:00:00,,,,,,0,-90.0,335.25,,3036672.0,,
2019-03-01 00:00:00,227.17795,227.02884,68706.86,0.0,,0,-90.0,335.25,0001,,-45.972046,-46.121155
2019-03-01 06:00:00,,,,,,0,-90.0,335.25,,453637.8,,
2019-04-01 00:00:00,221.23398,221.27522,68626.3,0.0,,0,-90.0,335.25,0001,,-51.916016,-51.87477
2019-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2019-05-01 00:00:00,221.13322,221.15483,69082.734,0.0,,0,-90.0,335.25,0001,,-52.01677,-51.995163
2019-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2019-06-01 00:00:00,218.1095,217.74715,67667.375,0.0,,0,-90.0,335.25,0001,,-55.040497,-55.402847
2019-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2019-07-01 00:00:00,219.6057,219.15936,68592.42,0.0,,0,-90.0,335.25,0001,,-53.544296,-53.99063
2019-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2019-08-01 00:00:00,217.03798,216.59886,68272.41,0.0,,0,-90.0,335.25,0001,,-56.112015,-56.551132
2019-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2019-09-01 00:00:00,218.61559,218.92358,67839.22,0.0,,0,-90.0,335.25,0001,,-54.53441,-54.22641
2019-09-01 06:00:00,,,,,,0,-90.0,335.25,,72230.375,,
2019-10-01 00:00:00,225.94124,226.13718,68522.7,0.0,,0,-90.0,335.25,0001,,-47.208755,-47.012817
2019-10-01 06:00:00,,,,,,0,-90.0,335.25,,1937920.0,,
2019-11-01 00:00:00,238.51625,237.28949,69602.68,0.0,,0,-90.0,335.25,0001,,-34.633743,-35.860504
2019-11-01 06:00:00,,,,,,0,-90.0,335.25,,4849152.0,,
2019-12-01 00:00:00,247.06013,245.21947,69798.17,0.0,,0,-90.0,335.25,0001,,-26.089859,-27.930527
2019-12-01 06:00:00,,,,,,0,-90.0,335.25,,6109696.0,,
2020-01-01 00:00:00,245.04482,242.96274,69449.94,0.0,,0,-90.0,335.25,0001,,-28.105179,-30.187256
2020-01-01 06:00:00,,,,,,0,-90.0,335.25,,5575168.0,,
2020-02-01 00:00:00,234.30675,233.32323,68946.625,0.0,,0,-90.0,335.25,0001,,-38.843246,-39.826767
2020-02-01 06:00:00,,,,,,0,-90.0,335.25,,3143680.0,,
2020-03-01 00:00:00,227.8735,227.88708,68186.75,0.0,,0,-90.0,335.25,0001,,-45.27649,-45.26291
2020-03-01 06:00:00,,,,,,0,-90.0,335.25,,346430.62,,
2020-04-01 00:00:00,223.76082,223.84119,68618.016,0.0,,0,-90.0,335.25,0001,,-49.389175,-49.308807
2020-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2020-05-01 00:00:00,222.87698,222.5618,68322.86,0.0,,0,-90.0,335.25,0001,,-50.27301,-50.588196
2020-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2020-06-01 00:00:00,223.54587,223.06197,68403.36,0.0,,0,-90.0,335.25,0001,,-49.604126,-50.088028
2020-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2020-07-01 00:00:00,218.64964,217.88377,68239.55,0.0,,0,-90.0,335.25,0001,,-54.50035,-55.26622
2020-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2020-08-01 00:00:00,214.79797,213.66922,68672.36,0.0,,0,-90.0,335.25,0001,,-58.35202,-59.480774
2020-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2020-09-01 00:00:00,218.53763,217.96841,68288.484,0.0,,0,-90.0,335.25,0001,,-54.612366,-55.18158
2020-09-01 06:00:00,,,,,,0,-90.0,335.25,,86408.44,,
2020-10-01 00:00:00,222.81744,222.66028,67950.61,0.0,,0,-90.0,335.25,0001,,-50.33255,-50.489716
2020-10-01 06:00:00,,,,,,0,-90.0,335.25,,2063872.0,,
2020-11-01 00:00:00,241.06874,240.61638,68546.055,0.0,,0,-90.0,335.25,0001,,-32.081253,-32.533615
2020-11-01 06:00:00,,,,,,0,-90.0,335.25,,4587008.0,,
2020-12-01 00:00:00,247.45338,245.91049,68787.625,0.0,,0,-90.0,335.25,0001,,-25.69661,-27.239502
2020-12-01 06:00:00,,,,,,0,-90.0,335.25,,5947904.0,,
2021-01-01 00:00:00,244.10674,241.3507,68943.414,0.0,,0,-90.0,335.25,0001,,-29.043259,-31.799301
2021-01-01 06:00:00,,,,,,0,-90.0,335.25,,5655040.0,,
2021-02-01 00:00:00,232.82823,232.78314,68546.91,0.0,,0,-90.0,335.25,0001,,-40.321762,-40.36685
2021-02-01 06:00:00,,,,,,0,-90.0,335.25,,3019264.0,,
2021-03-01 00:00:00,227.27612,227.012,68920.375,0.0,,0,-90.0,335.25,0001,,-45.87387,-46.138
2021-03-01 06:00:00,,,,,,0,-90.0,335.25,,444120.12,,
2021-04-01 00:00:00,220.15999,220.25664,67793.81,0.0,,0,-90.0,335.25,0001,,-52.990005,-52.893356
2021-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2021-05-01 00:00:00,221.5296,221.2219,68388.91,0.0,,0,-90.0,335.25,0001,,-51.62039,-51.9281
2021-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2021-06-01 00:00:00,213.69543,213.68465,68364.11,0.0,,0,-90.0,335.25,0001,,-59.45456,-59.465347
2021-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2021-07-01 00:00:00,218.1821,217.14082,68763.484,0.0,,0,-90.0,335.25,0001,,-54.967896,-56.00917
2021-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2021-08-01 00:00:00,214.47765,213.7257,67964.94,0.0,,0,-90.0,335.25,0001,,-58.672348,-59.4243
2021-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2021-09-01 00:00:00,216.63747,215.67587,67916.01,0.0,,0,-90.0,335.25,0001,,-56.512527,-57.47412
2021-09-01 06:00:00,,,,,,0,-90.0,335.25,,68567.56,,
2021-10-01 00:00:00,221.16652,220.4792,68391.42,0.0,,0,-90.0,335.25,0001,,-51.983475,-52.67079
2021-10-01 06:00:00,,,,,,0,-90.0,335.25,,2187264.0,,
